Index,Department,Code,Title,BOJA_Published,Time Auditing,Complete,Resume,BOJA_Link,Year_of_Audit
74,Organismos y Empresas Públicas,OE 04/2009,Análisis comparativo de la actividad realizada por dos hospitales del Sistema Sanitario Público de Andalucía: Hospital Virgen de Valme y Hospital Costa del Sol. 2008 ,"Nro. 233, 29/11/2010",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=165&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=165&type=resume,Debe consultarse directamente en BOJA,2009
73,Organismos y Empresas Públicas,OE 11/2009,"Fiscalización de regularidad de la Empresa Pública Canal Sur Radio, S.A. 2008 ","Nro. 233, 29/11/2010",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=162&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=162&type=resume,Debe consultarse directamente en BOJA,2009
70,Organismos y Empresas Públicas,OE 01/2009,La gestión de los servicios funerarios en Andalucía. 2008 ,"Nro. 48, 09/03/2011",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=296&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=296&type=resume,Debe consultarse directamente en BOJA,2009
68,Organismos y Empresas Públicas,OE 08/2009,Fiscalización de regularidad de la Empresa Pública de Deporte Andaluz. 2008 ,"Nro. 132, 07/07/2011",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=171&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=171&type=resume,Debe consultarse directamente en BOJA,2009
67,Organismos y Empresas Públicas,OE 05/2009,Análisis y seguimiento de los servicios concertados del sistema sanitario público andaluz: Consejería de Salud. 2008 ,"Nro. 176, 07/09/2011",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=173&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=173&type=resume,Debe consultarse directamente en BOJA,2009
65,Organismos y Empresas Públicas,OE 07/2009,Fiscalización de los programas de ahorro y eficiencia energética y de energías renovables de la Agencia Andaluza de la Energía. 2008 ,"Nro. 179, 12/09/2011",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=185&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=185&type=resume,Debe consultarse directamente en BOJA,2009
64,Organismos y Empresas Públicas,OE 10/2009,Fiscalización de las subvenciones recibidas por la Fundación Tres Culturas del Mediterráneo. 2008 ,"Nro. 191, 28/09/2011",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=177&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=177&type=resume,Debe consultarse directamente en BOJA,2009
62,Organismos y Empresas Públicas,OE 06/2009,Fiscalización de las subvenciones y ayudas públicas concedidas por el Instituto Andaluz de la Juventud. 2008 ,"Nro. 219, 08/11/2011",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=186&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=186&type=resume,Debe consultarse directamente en BOJA,2009
81,Organismos y Empresas Públicas,OE 01/2008,Fiscalización comparativa sobre el gasto en adquisición e implantación de prótesis quirúrgicas ,"Nro. 228, 23/11/2009",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=142&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=142&type=resume,Debe consultarse directamente en BOJA,2008
86,Organismos y Empresas Públicas,OE 08/2008,Análisis comparativo de la gestión desarrollada por los hospitales comarcales de Riotinto y Montilla. 2007 ,"Nro. 218, 09/11/2009",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=141&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=141&type=resume,Debe consultarse directamente en BOJA,2008
84,Organismos y Empresas Públicas,OE 02/2008,"Fiscalización de regularidad de la Empresa Municipal de Iniciativas y Actividades Empresariales de Málaga, S.A. (PROMÁLAGA). 2006-2007 ","Nro. 219, 10/11/2009",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=280&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=280&type=resume,Debe consultarse directamente en BOJA,2008
83,Organismos y Empresas Públicas,OE 09/2008,Fiscalización de regularidad de la Gerencia Municipal de Urbanismo de Jaén. 2006 ,"Nro. 219, 10/11/2009",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=279&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=279&type=resume,Debe consultarse directamente en BOJA,2008
82,Organismos y Empresas Públicas,OE 04/2008,"Fiscalización de regularidad del grupo de empresas SANDETEL, SADESI y CITANDALUCÍA. 2007 ","Nro. 226, 19/11/2009",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=143&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=143&type=resume,Debe consultarse directamente en BOJA,2008
75,Organismos y Empresas Públicas,OE 06/2008,Fiscalización de regularidad del Ente Público Andaluz de Infraestructuras y Servicios Educativos. 2007 ,"Nro. 148, 29/07/2010",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=159&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=159&type=resume,Debe consultarse directamente en BOJA,2008
79,Organismos y Empresas Públicas,OE 03/2008,"Fiscalización de regularidad de la Sociedad para la Promoción del Desarrollo Económico y del Turismo de la provincia de Sevilla (PRODETUR, S.A.) ","Nro. 62, 30/03/2010",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=287&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=287&type=resume,Debe consultarse directamente en BOJA,2008
77,Organismos y Empresas Públicas,OE 10/2008,Fiscalización de regularidad de la Fundación para el Desarrollo del Legado Andalusí ,"Nro. 130, 05/07/2010",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=160&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=160&type=resume,Debe consultarse directamente en BOJA,2008
72,Organismos y Empresas Públicas,OE 07/2008,"Fiscalización de regularidad del Instituto Andaluz de Investigación y Formación Agraria, Pesquera, Alimentaria y de la Producción Ecológica. 2007","Nro. 248, 22/12/2010",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=161&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=161&type=resume,https://www.juntadeandalucia.es/eboja/2015/97/BOJA15-097-00049-9091-01_00070200.pdf,2008
71,Organismos y Empresas Públicas,OE 05/2008,"Fiscalización del Programa ""Acciones para la igualdad y promoción de las mujeres"", desarrollado por el Instituto Andaluz de la Mujer. 2008 ","Nro. 48, 09/03/2011",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=167&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=167&type=resume,Debe consultarse directamente en BOJA,2008
98,Organismos y Empresas Públicas,OE 03/2007,Fiscalización de regularidad del Instituto Municipal de Formación y Empleo de Granada. 2005 ,"Nro. 79, 21/04/2008",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=259&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=259&type=resume,Debe consultarse directamente en BOJA,2007
94,Organismos y Empresas Públicas,OE 02/2007,Fiscalización de regularidad de Ferrocarriles de la Junta de Andalucía. 2006 ,"Nro. 182, 12/09/2008",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=130&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=130&type=resume,Debe consultarse directamente en BOJA,2007
93,Organismos y Empresas Públicas,OE 01/2007,Fiscalización de regularidad del Consorcio Metropolitano de Transportes Bahía de Cádiz. 2005 ,"Nro. 184, 16/09/2008",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=267&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=267&type=resume,Debe consultarse directamente en BOJA,2007
91,Organismos y Empresas Públicas,OE 05/2007,Fiscalización de regularidad de la Fundación Red Andalucía Emprende. 2006 ,"Nro. 28, 11/02/2009",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=135&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=135&type=resume,Debe consultarse directamente en BOJA,2007
92,Organismos y Empresas Públicas,OE 06/2007,"Fiscalización de regularidad de la Empresa Pública Canal Sur Televisión, S.A. 2006 ","Nro. 214, 28/10/2008",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=133&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=133&type=resume,Debe consultarse directamente en BOJA,2007
88,Organismos y Empresas Públicas,OE 04/2007,"Fiscalización de regularidad de la Empresa Pública Turismo Andaluz, S.A. (TURASA) 2006 (BOJA nº 53, 18-03-09)","Nro. 53, 18/03/2009",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=320&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=320&type=resume,Debe consultarse directamente en BOJA,2007
90,Organismos y Empresas Públicas,OE 10/2007,"Fiscalización de regularidad de Autobuses de Córdoba, S.A. (AUCORSA). 2006 ","Nro. 28, 11/02/2009",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=272&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=272&type=resume,Debe consultarse directamente en BOJA,2007
80,Organismos y Empresas Públicas,OE 07/2007,Fiscalización de regularidad de la Mancomunidad del Bajo Guadalquivir. 2006 ,"Nro. 18, 28/01/2010",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=282&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=282&type=resume,Debe consultarse directamente en BOJA,2007
85,Organismos y Empresas Públicas,OE 09/2007,Fiscalización integral del Distrito de Atención Primaria Jaén Norte. 2006 ,"Nro. 218, 09/11/2009",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=277&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=277&type=resume,Debe consultarse directamente en BOJA,2007
89,Organismos y Empresas Públicas,OE 08/2007,"Fiscalización de regularidad de la Empresa de Limpieza Pública y Protección Ambiental, S.A.M. de Sevilla (LIPASAM). 2006 ","Nro. 53, 18/03/2009",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=273&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=273&type=resume,Debe consultarse directamente en BOJA,2007
111,Organismos y Empresas Públicas,OE 06/2006,"Fiscalización de regularidad de la Empresa Pública Turismo Gaditano, S.A. (TUGASA). 2005 ","Nro. 136, 11/07/2007",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=253&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=253&type=resume,Debe consultarse directamente en BOJA,2006
106,Organismos y Empresas Públicas,OE 04/2006,Fiscalización de regularidad de la Sociedad Anónima Municipal de Servicios de Torremolinos (SAMSET). 2004 y 2005 ,"Nro. 198, 08/10/2007",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=254&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=254&type=resume,Debe consultarse directamente en BOJA,2006
104,Organismos y Empresas Públicas,OE 09/2006,"Fiscalización de regularidad de la Gerencia de Compras y Contratación Marbella, S.L. 2004-2005","Nro. 130, 02/07/2008",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=257&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=257&type=resume,http://www.juntadeandalucia.es/boja/2008/130/d21.pdf,2006
102,Organismos y Empresas Públicas,OE 08/2006,Fiscalización de regularidad de la Empresa Pública EXTENDA - Agencia Andaluza de Promoción Exterior. 2005 ,"Nro. 234, 28/11/2007",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=118&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=118&type=resume,Debe consultarse directamente en BOJA,2006
96,Organismos y Empresas Públicas,OE 05/2006,Fiscalización de la promoción deportiva en ayuntamientos con población superior a 100.000 habitantes ,"Nro. 115, 11/06/2008",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=262&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=262&type=resume,Debe consultarse directamente en BOJA,2006
95,Organismos y Empresas Públicas,OE 03/2006,Fiscalización de la promoción pública de viviendas en municipios de población superior a 100.000 habitantes. 2003-2005 ,"Nro. 124, 24/06/2008",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=264&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=264&type=resume,Debe consultarse directamente en BOJA,2006
87,Organismos y Empresas Públicas,OE 02/2006,Fiscalización de la Empresa Pública Hospital de Poniente de Almería. 2005 ,"Nro. 131, 08/07/2009",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=275&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=275&type=resume,Debe consultarse directamente en BOJA,2006
114,Organismos y Empresas Públicas,OE 05/2005,"Fiscalización de regularidad de la Empresa Mancomunada del Aljarafe, S.A. (ALJARAFESA). 2004","Nro. 80, 24/04/2007",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=250&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=250&type=resume,http://www.juntadeandalucia.es/boja/2007/80/d53.pdf,2005
105,Organismos y Empresas Públicas,OE 03/2005,Fiscalización de determinadas áreas del Servicio Andaluz de Empleo (SAE). 2004 ,"Nro. 198, 08/10/2007",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=112&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=112&type=resume,Debe consultarse directamente en BOJA,2005
118,Organismos y Empresas Públicas,OE 01/2005,Fiscalización de regularidad de la Fundación Andaluza de Servicios Sociales. 2004 ,"Nro. 139, 20/07/2006",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=102&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=102&type=resume,Debe consultarse directamente en BOJA,2005
117,Organismos y Empresas Públicas,OE 02/2005,Fiscalización de regularidad de la Empresa Pública de Gestión de Programas Culturales. 2004 ,"Nro. 205, 23/10/2006",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=104&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=104&type=resume,Debe consultarse directamente en BOJA,2005
112,Organismos y Empresas Públicas,OE 06/2005,Fiscalización de regularidad del Consorcio Escuela Internacional de Artes Circenses de Granada. 2002 a 2004 ,"Nro. 91, 09/05/2007",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=251&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=251&type=resume,Debe consultarse directamente en BOJA,2005
125,Organismos y Empresas Públicas,OE 03/2004,"Fiscalización de la Empresa Andaluza de Gestión de Instalaciones y Turismo Juvenil, S.A. (INTURJOVEN). 2003  ","Nro. 179, 13/09/2005",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=90&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=90&type=resume,Debe consultarse directamente en BOJA,2004
124,Organismos y Empresas Públicas,OE 02/2004,"Fiscalización de regularidad de Cetursa Sierra Nevada, S.A. Ejercicio finalizado a 30 de junio de 2003 ","Nro. 182, 16/09/2005",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=91&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=91&type=resume,Debe consultarse directamente en BOJA,2004
121,Organismos y Empresas Públicas,OE 06/2004,Fiscalización de la Fundación Real Escuela Andaluza de Arte Ecuestre. 2003 ,"Nro. 48, 13/03/2006",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=95&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=95&type=resume,Debe consultarse directamente en BOJA,2004
119,Organismos y Empresas Públicas,OE 07/2004,"Fiscalización de regularidad de la Empresa Municipal de Aguas de Málaga, S.A. (EMASA). 2003 ","Nro. 75, 21/04/2006",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=237&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=237&type=resume,Debe consultarse directamente en BOJA,2004
116,Organismos y Empresas Públicas,OE 05/2004,Fiscalización de la Eficacia y la Eficiencia de los Servicios de Radiodiagnóstico de los Hospitales del SAS. 2003 ,"Nro. 205, 23/10/2006",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=103&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=103&type=resume,Debe consultarse directamente en BOJA,2004
115,Organismos y Empresas Públicas,OE 04.1/2004,Fiscalización de la Universidad de Almería. 2003,"Nro. 80, 24/04/2007",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=106&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=106&type=resume,http://www.juntadeandalucia.es/boja/2007/80/d52.pdf,2004
113,Organismos y Empresas Públicas,OE 01/2004,Fiscalización de las cuentas anuales de las Universidades Públicas de Andalucía. 2001 y 2002 (,"Nro. 75, 17/04/2007",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=105&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=105&type=resume,Debe consultarse directamente en BOJA,2004
100,Organismos y Empresas Públicas,OE 04.8/2004,Fiscalización de la Universidad Pablo de Olavide. 2003,"Nro. 121, 19/06/2008",Cerca de 5 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=123&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=123&type=resume,http://www.juntadeandalucia.es/boja/2008/121/d46.pdf,2004
109,Organismos y Empresas Públicas,OE 04.6/2004,Fiscalización de la Universidad de Jaén. 2003.,"Nro. 73, 14/04/2008",Cerca de 5 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=119&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=119&type=resume,http://www.juntadeandalucia.es/boja/2008/73/d28.pdf,2004
108,Organismos y Empresas Públicas,OE 04.4/2004,Fiscalización de la Universidad de Granada. 2003.,"Nro. 238, 04/12/2007",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=116&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=116&type=resume,http://www.juntadeandalucia.es/boja/2007/238/fasciculo-2.pdf,2004
107,Organismos y Empresas Públicas,OE 04.5/2004,Fiscalización de la Universidad de Huelva. 2003.,"Nro. 71, 10/04/2008",Cerca de 5 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=117&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=117&type=resume,http://www.juntadeandalucia.es/boja/2008/71/d35.pdf,2004
103,Organismos y Empresas Públicas,OE 04.9/2004,Fiscalización de la Universidad de Sevilla. 2003.,"Nro. 80, 22/04/2008",Cerca de 5 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=121&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=121&type=resume,http://www.juntadeandalucia.es/boja/2008/80/fasciculo-2.pdf,2004
97,Organismos y Empresas Públicas,OE 04.7/2004,Fiscalización de la Universidad de Málaga. 2003,"Nro. 83, 25/04/2008",Cerca de 5 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=120&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=120&type=resume,http://www.juntadeandalucia.es/boja/2008/83/d51.pdf,2004
101,Organismos y Empresas Públicas,OE 04.3/2004,Fiscalización de la Universidad de Córdoba. 2003.,"Nro. 238, 04/12/2007",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=115&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=115&type=resume,http://www.juntadeandalucia.es/boja/2007/238/fasciculo-3.pdf,2004
110,Organismos y Empresas Públicas,OE 04.2/2004,Fiscalización de la Universidad de Cádiz. 2003.,"Nro. 234, 28/11/2007",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=114&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=114&type=resume,http://www.juntadeandalucia.es/boja/2007/234/fasciculo-2.pdf,2004
99,Organismos y Empresas Públicas,OE 04.10/2004,Fiscalización de la Universidad Internacional de Andalucía. 2003,"Nro. 130, 02/07/2008",Cerca de 5 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=126&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=126&type=resume,http://www.juntadeandalucia.es/boja/2008/130/d20.pdf,2004
127,Organismos y Empresas Públicas,OE 03/2003,Fiscalización del gasto farmacéutico en los hospitales del SAS. 2002 ,"Nro. 70, 12/04/2005",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=84&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=84&type=resume,Debe consultarse directamente en BOJA,2003
129,Organismos y Empresas Públicas,OE 06/2003,"Fiscalización de Regularidad del Centro de Tecnología de las Comunicaciones, S.A. (CETECOM)  ","Nro. 54, 17/03/2005",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=85&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=85&type=resume,Debe consultarse directamente en BOJA,2003
128,Organismos y Empresas Públicas,OE 09/2003,"Fiscalización de la Sociedad de Desarrollo Económico Municipal de Dos Hermanas, S.A. (DESADOS). 2001-2002 ","Nro. 70, 12/04/2005",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=230&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=230&type=resume,Debe consultarse directamente en BOJA,2003
123,Organismos y Empresas Públicas,OE 01/2003,Fiscalización de la Universidad de Granada. 2001. ,"Nro. 183, 19/09/2005",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=89&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=89&type=resume,Debe consultarse directamente en BOJA,2003
126,Organismos y Empresas Públicas,OE 07/2003,Fiscalización de las residencias de mayores concertadas con el IASS. 2002 ,"Nro. 108, 06/06/2005",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=86&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=86&type=resume,Debe consultarse directamente en BOJA,2003
132,Organismos y Empresas Públicas,OE 04/2003,Fiscalización de la Fundación de Ayuda para la Integración Social del Enfermo Mental (FAISEM). 2002  ,"Nro. 127, 30/06/2004",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=76&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=76&type=resume,Debe consultarse directamente en BOJA,2003
122,Organismos y Empresas Públicas,OE 08/2003,Fiscalización del Servicio Provincial de Recaudación y Gestión Tributaria de la Diputación Provincial de Granada. 2002 ,"Nro. 229, 23/11/2005",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=236&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=236&type=resume,Debe consultarse directamente en BOJA,2003
120,Organismos y Empresas Públicas,OE 05/2003,Fiscalización del Instituto de Estadística de Andalucía 2002 ,"Nro. 53, 20/03/2006",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=96&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=96&type=resume,Debe consultarse directamente en BOJA,2003
131,Organismos y Empresas Públicas,OE 02/2003,"Fiscalización de regularidad de la Empresa Municipal de Aguas de Sevilla, S.A. (EMASESA). 2002 ","Nro. 138, 15/07/2004",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=226&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=226&type=resume,Debe consultarse directamente en BOJA,2003
136,Organismos y Empresas Públicas,OE 04/2002,"Fiscalización de Regularidad de la Empresa Municipal de Aguas de Córdoba, S.A. (EMACSA). 2001. ","Nro. 219,13/11/2003",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=219&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=219&type=resume,Debe consultarse directamente en BOJA,2002
138,Organismos y Empresas Públicas,OE 03/2002,"Fiscalización de la Empresa Pública para el Desarrollo Agrario y Pesquero de Andalucía, S.A. (DAPSA) - 2001. ","Nro. 94, 20/05/2003",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=67&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=67&type=resume,Debe consultarse directamente en BOJA,2002
137,Organismos y Empresas Públicas,OE 02/2002,"Fiscalización de la Cámara Oficial de Comercio, Industria y Navegación de Huelva - 2001  ","Nro. 195, 09/10/2003",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=72&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=72&type=resume,Debe consultarse directamente en BOJA,2002
133,Organismos y Empresas Públicas,OE 06/2002,Tratamiento de los residuos sólidos urbanos de Andalucía. 2001 ,"Nro. 116, 15/06/2004",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=224&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=224&type=resume,Debe consultarse directamente en BOJA,2002
134,Organismos y Empresas Públicas,OE 05/2002,Fiscalización de la Empresa Pública de Suelo de Andalucía (EPSA) 2001  ,"Nro. 37, 24/02/2004",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=75&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=75&type=resume,Debe consultarse directamente en BOJA,2002
130,Organismos y Empresas Públicas,OE 01/2002,Fiscalización de las cuentas anuales de las Universidades Públicas de Andalucía. Ejercicios 1999 y 2000. ,"Nro. 18, 27/01/2005",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=81&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=81&type=resume,Debe consultarse directamente en BOJA,2002
141,Organismos y Empresas Públicas,OE 07/2001,Fiscalización de la Gerencia Municipal de Urbanismo de Sanlúcar de Barrameda. ,"Nro. 29, 12/02/2003",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=212&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=212&type=resume,Debe consultarse directamente en BOJA,2001
143,Organismos y Empresas Públicas,OE 03/2001,Fiscalización del área Hospitalaria Juan Ramón Jiménez de Huelva - 2001 ,"Nro. 131, 09/11/2002",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=62&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=62&type=resume,Debe consultarse directamente en BOJA,2001
142,Organismos y Empresas Públicas,OE 04/2001,"Fiscalización integral de la Empresa Pública de Emergencias Sanitarias (EPES) - 2000 (BOJA núm.131, 09-11-02)","Nro. 131, 09/11/2002",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=61&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=61&type=resume,Debe consultarse directamente en BOJA,2001
135,Organismos y Empresas Públicas,OE 08/2001,"Fiscalización de los contratos científicos, técnicos y artísticos (art. 11 LRU) de las universidades públicas de Andalucía. 1999 y 2000 ","Nro. 249, 29/12/2003",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=74&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=74&type=resume,Debe consultarse directamente en BOJA,2001
